student_ID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,School
647,female,group D,associate's degree,standard,none,married,never,yes,5,school_bus,5 to 10,53,59,61,15
648,female,group D,master's degree,standard,none,divorced,regularly,yes,0,school_bus,5 to 10,62,79,80,15
649,male,group E,high school,standard,none,married,regularly,no,NA,private,< 5,72,61,60,15
650,female,group B,NA,standard,completed,divorced,regularly,yes,1,school_bus,< 5,59,61,68,15
651,male,group D,associate's degree,free/reduced,none,married,sometimes,yes,3,NA,5 to 10,84,80,83,15
652,female,group E,associate's degree,standard,none,married,sometimes,yes,1,private,< 5,94,98,92,15
653,male,group C,some college,standard,none,married,regularly,yes,3,school_bus,> 10,90,69,71,15
654,female,group B,some college,standard,completed,single,regularly,no,4,school_bus,5 to 10,96,98,99,15
655,female,group B,some college,free/reduced,completed,single,regularly,yes,1,school_bus,5 to 10,60,69,68,15
656,female,group D,high school,free/reduced,none,divorced,regularly,yes,3,school_bus,5 to 10,48,55,58,15
657,female,group A,high school,standard,completed,divorced,sometimes,no,3,school_bus,5 to 10,68,82,80,15
658,female,group C,NA,standard,completed,NA,sometimes,yes,0,school_bus,5 to 10,67,76,81,15
659,male,group C,some college,standard,completed,single,sometimes,yes,3,school_bus,< 5,63,62,62,15
660,male,NA,bachelor's degree,free/reduced,NA,divorced,sometimes,yes,2,private,> 10,52,57,53,15
661,male,group E,some high school,standard,none,married,never,no,1,private,> 10,84,68,67,15
662,male,group E,some college,free/reduced,completed,divorced,regularly,yes,4,school_bus,5 to 10,93,84,93,15
663,male,group B,associate's degree,standard,completed,married,regularly,yes,1,private,> 10,76,75,74,15
664,female,group E,some college,standard,none,married,regularly,yes,NA,private,5 to 10,84,80,83,15
665,female,group C,associate's degree,standard,none,married,regularly,yes,3,private,> 10,78,87,88,15
666,male,group B,associate's degree,free/reduced,none,married,sometimes,yes,1,school_bus,< 5,74,68,66,15
668,male,group D,high school,standard,none,married,regularly,no,4,school_bus,5 to 10,86,88,91,15
669,male,group D,high school,standard,none,married,sometimes,no,2,NA,5 to 10,55,54,54,15
670,male,group C,some high school,free/reduced,none,divorced,regularly,yes,1,private,5 to 10,60,54,48,15
671,male,group C,NA,standard,none,married,regularly,yes,0,private,5 to 10,55,56,55,15
672,female,group C,master's degree,free/reduced,completed,married,regularly,no,2,school_bus,5 to 10,68,89,84,15
673,female,group A,some high school,standard,none,married,sometimes,no,4,private,< 5,45,62,53,15
674,female,group D,some high school,standard,none,single,sometimes,yes,3,private,< 5,69,83,83,15
675,female,group A,some college,standard,none,NA,sometimes,yes,1,private,5 to 10,83,79,85,15
676,male,group C,some college,standard,none,married,sometimes,yes,1,school_bus,5 to 10,74,74,71,15
677,male,NA,bachelor's degree,standard,none,divorced,regularly,yes,0,school_bus,5 to 10,63,59,55,15
678,female,group C,high school,standard,completed,single,regularly,yes,2,private,5 to 10,71,82,86,15
679,female,group D,associate's degree,standard,none,single,never,yes,1,private,5 to 10,85,89,90,15
680,male,group C,high school,standard,completed,married,sometimes,no,2,private,5 to 10,47,49,47,15
681,male,group A,some college,standard,completed,married,never,yes,3,private,5 to 10,88,79,75,15
682,male,group D,some high school,free/reduced,completed,married,sometimes,NA,0,NA,5 to 10,61,51,56,15
683,male,group E,associate's degree,free/reduced,none,married,regularly,yes,4,school_bus,5 to 10,76,74,66,15
684,female,group C,associate's degree,free/reduced,none,married,sometimes,yes,3,NA,5 to 10,72,80,78,15
685,female,group B,some high school,standard,none,divorced,regularly,yes,1,NA,< 5,52,58,57,15
686,female,group D,associate's degree,standard,none,married,sometimes,no,3,NA,5 to 10,89,95,89,15
687,female,group D,some college,standard,none,single,regularly,yes,3,private,5 to 10,82,81,85,15
688,female,group C,high school,standard,none,married,regularly,yes,NA,private,5 to 10,64,71,71,15
690,female,NA,associate's degree,standard,none,married,regularly,no,3,school_bus,> 10,78,80,79,15
691,male,group E,NA,free/reduced,completed,single,regularly,yes,3,private,5 to 10,64,59,59,15
692,male,group C,high school,standard,none,married,never,no,3,private,5 to 10,64,63,57,15
694,female,group A,some college,standard,completed,married,regularly,yes,4,school_bus,5 to 10,79,93,96,15
695,male,group D,NA,standard,completed,married,sometimes,no,3,school_bus,5 to 10,66,53,60,15
697,male,group D,high school,free/reduced,completed,married,regularly,yes,1,NA,NA,61,69,64,15
698,female,group B,high school,standard,none,married,sometimes,yes,2,school_bus,NA,70,86,82,15
699,female,group C,some college,standard,none,divorced,regularly,yes,7,private,5 to 10,63,59,65,15
700,male,group C,high school,standard,none,divorced,regularly,yes,2,school_bus,< 5,64,58,57,15
702,female,group D,some college,free/reduced,none,single,sometimes,no,2,school_bus,NA,74,88,81,15
703,female,NA,some college,standard,none,single,never,yes,3,school_bus,< 5,61,77,71,15
704,male,group B,bachelor's degree,standard,none,divorced,regularly,yes,2,school_bus,5 to 10,88,82,80,15
705,female,group E,high school,standard,completed,divorced,regularly,yes,NA,private,5 to 10,94,100,100,15
706,female,group D,some college,free/reduced,none,married,regularly,no,6,school_bus,> 10,44,60,60,15
707,male,group A,some high school,free/reduced,completed,married,sometimes,yes,1,school_bus,< 5,64,62,60,15
708,male,group D,some college,standard,none,single,sometimes,yes,2,school_bus,5 to 10,64,68,59,15
709,female,group C,some college,free/reduced,none,married,regularly,yes,3,school_bus,< 5,55,65,65,15
710,female,group C,some high school,free/reduced,completed,married,regularly,yes,1,school_bus,5 to 10,74,77,80,15
711,male,group C,some college,standard,completed,single,sometimes,yes,2,school_bus,5 to 10,79,82,84,15
712,female,group D,master's degree,standard,none,single,sometimes,yes,1,school_bus,> 10,72,89,90,15
713,male,group D,high school,free/reduced,none,married,never,yes,3,private,5 to 10,46,52,50,15
714,male,NA,some high school,standard,completed,divorced,sometimes,yes,5,school_bus,5 to 10,65,68,70,15
715,female,group B,some high school,free/reduced,completed,married,regularly,yes,4,NA,5 to 10,51,62,64,15
716,male,group C,associate's degree,free/reduced,none,single,sometimes,yes,1,private,> 10,60,58,52,15
717,male,group E,NA,free/reduced,none,married,never,yes,7,private,> 10,71,69,65,15
718,female,group C,high school,standard,none,married,regularly,no,2,school_bus,5 to 10,91,93,94,15
719,female,group A,associate's degree,free/reduced,none,married,never,yes,5,school_bus,> 10,23,36,37,15
720,male,group C,NA,standard,none,single,regularly,yes,0,private,< 5,55,60,49,15
721,female,group B,some college,free/reduced,completed,married,regularly,yes,NA,private,5 to 10,64,70,82,15
722,male,group A,bachelor's degree,standard,none,married,sometimes,yes,3,NA,5 to 10,71,57,56,15
723,female,group D,master's degree,standard,completed,single,sometimes,no,2,school_bus,> 10,72,82,86,15
724,female,group A,some high school,free/reduced,none,single,sometimes,no,4,school_bus,< 5,46,54,51,15
725,male,group D,associate's degree,standard,none,single,regularly,yes,2,NA,> 10,88,80,81,15
726,female,group B,bachelor's degree,free/reduced,none,married,regularly,yes,0,school_bus,5 to 10,70,72,74,15
727,male,group C,some high school,standard,none,married,regularly,yes,1,school_bus,> 10,49,46,39,15
728,male,group B,some high school,free/reduced,none,married,regularly,yes,5,school_bus,5 to 10,50,55,52,15
729,female,group A,bachelor's degree,standard,completed,married,sometimes,yes,2,private,5 to 10,90,98,99,15
730,male,group C,high school,standard,none,married,regularly,yes,2,NA,5 to 10,56,51,44,15
731,female,group B,master's degree,free/reduced,completed,single,never,no,3,private,> 10,49,62,68,15
732,male,group C,associate's degree,free/reduced,NA,single,sometimes,no,2,private,5 to 10,74,74,65,15
733,male,group C,high school,standard,none,married,regularly,no,4,private,5 to 10,59,63,58,15
734,male,group C,NA,standard,none,married,sometimes,no,1,private,5 to 10,69,69,61,15
735,male,group B,bachelor's degree,standard,completed,single,NA,yes,3,school_bus,5 to 10,78,89,85,15
736,male,NA,associate's degree,standard,completed,divorced,sometimes,yes,0,school_bus,5 to 10,84,76,73,15
737,male,NA,some college,free/reduced,NA,married,never,yes,0,private,< 5,53,56,53,15
738,female,NA,some college,standard,none,married,NA,yes,3,school_bus,5 to 10,83,94,92,15
739,female,group B,bachelor's degree,standard,completed,married,never,no,1,private,5 to 10,84,91,93,15
740,female,group E,some college,standard,none,single,never,yes,3,school_bus,NA,81,79,81,15
742,female,group D,some high school,free/reduced,completed,married,never,yes,5,school_bus,5 to 10,51,68,73,15
743,female,group E,high school,free/reduced,none,single,never,no,5,school_bus,< 5,63,67,63,15
744,female,NA,some high school,standard,none,single,regularly,no,4,private,> 10,56,54,55,15
745,male,group D,some high school,standard,none,single,sometimes,yes,NA,private,5 to 10,79,86,79,15
746,female,group C,some high school,free/reduced,NA,divorced,regularly,no,1,private,< 5,31,37,30,15
748,female,group C,high school,standard,none,divorced,sometimes,yes,1,private,5 to 10,80,90,83,15
749,female,group D,associate's degree,standard,none,single,sometimes,yes,3,school_bus,< 5,83,85,87,15
750,male,group C,some high school,free/reduced,none,married,regularly,yes,1,private,5 to 10,57,54,52,15
752,male,group E,high school,standard,completed,single,sometimes,yes,2,private,5 to 10,88,84,89,15
753,female,NA,some college,free/reduced,completed,married,regularly,yes,2,school_bus,5 to 10,44,46,57,15
755,male,group C,bachelor's degree,standard,none,single,regularly,yes,2,private,5 to 10,48,52,51,15
756,male,group D,associate's degree,standard,completed,married,sometimes,yes,2,private,< 5,85,83,83,15
759,female,group E,associate's degree,free/reduced,none,widowed,regularly,yes,4,school_bus,5 to 10,58,74,67,15
760,male,group D,high school,free/reduced,none,divorced,sometimes,yes,3,school_bus,5 to 10,68,52,56,15
761,male,group C,master's degree,free/reduced,completed,married,regularly,yes,0,school_bus,5 to 10,61,62,68,15
762,male,group D,some college,free/reduced,none,single,never,yes,2,school_bus,5 to 10,64,64,66,15
764,male,group C,bachelor's degree,free/reduced,completed,single,regularly,yes,1,school_bus,5 to 10,79,75,72,15
765,male,group C,some college,free/reduced,none,married,regularly,yes,2,NA,5 to 10,65,58,57,15
766,male,group D,some college,standard,none,married,regularly,yes,2,private,< 5,99,96,89,15
767,female,group D,high school,standard,none,married,regularly,yes,1,private,< 5,56,47,47,15
768,male,group D,some college,standard,completed,married,sometimes,yes,5,school_bus,5 to 10,97,87,92,15
769,male,group D,NA,standard,none,single,regularly,no,2,NA,5 to 10,64,61,65,15
770,female,group D,bachelor's degree,standard,completed,married,sometimes,yes,3,private,5 to 10,87,94,100,15
771,male,group B,some high school,free/reduced,none,divorced,regularly,yes,0,school_bus,5 to 10,53,48,48,15
772,male,group A,associate's degree,standard,none,married,sometimes,no,1,school_bus,5 to 10,55,45,49,15
773,male,group C,NA,standard,none,widowed,sometimes,yes,0,NA,> 10,78,69,61,15
774,female,group D,some high school,standard,completed,single,sometimes,yes,3,school_bus,5 to 10,67,84,82,15
775,female,group B,NA,standard,completed,single,regularly,yes,0,school_bus,5 to 10,66,72,76,15
776,female,group D,some high school,free/reduced,none,single,regularly,yes,3,NA,< 5,67,78,76,15
777,male,group D,associate's degree,standard,none,married,never,yes,2,school_bus,5 to 10,66,65,66,15
778,female,group B,some college,free/reduced,none,single,sometimes,no,1,school_bus,5 to 10,43,50,50,15
779,female,group C,some college,standard,completed,married,NA,no,4,school_bus,< 5,67,79,79,15
781,male,group C,bachelor's degree,free/reduced,completed,married,regularly,yes,3,school_bus,> 10,80,74,79,15
782,male,group D,master's degree,free/reduced,completed,divorced,never,no,5,school_bus,< 5,81,89,95,15
783,male,group A,bachelor's degree,standard,completed,married,sometimes,no,2,school_bus,> 10,81,66,68,15
784,male,group D,associate's degree,free/reduced,completed,single,sometimes,yes,0,private,5 to 10,58,54,59,15
785,female,group E,high school,free/reduced,none,married,sometimes,yes,2,private,5 to 10,43,53,46,15
786,male,group C,associate's degree,free/reduced,none,married,sometimes,no,2,school_bus,> 10,46,47,44,15
787,female,group D,some high school,free/reduced,completed,single,NA,yes,3,school_bus,< 5,59,81,77,15
788,female,group C,some college,standard,none,married,sometimes,no,1,school_bus,5 to 10,82,97,92,15
789,male,group C,associate's degree,standard,none,single,regularly,no,1,private,< 5,78,62,67,15
790,female,group E,high school,standard,NA,single,sometimes,no,1,private,> 10,67,64,61,15
791,male,group E,high school,free/reduced,completed,NA,sometimes,yes,0,school_bus,< 5,88,81,79,15
792,male,group D,high school,free/reduced,none,divorced,never,no,1,private,5 to 10,50,51,44,15
793,female,group B,some college,free/reduced,none,married,regularly,no,1,NA,5 to 10,60,66,76,15
794,female,group B,some high school,standard,completed,married,regularly,yes,0,school_bus,5 to 10,74,87,91,15
795,male,group B,associate's degree,free/reduced,none,married,sometimes,no,3,private,> 10,82,75,76,15
796,female,group B,some high school,free/reduced,none,single,sometimes,yes,3,NA,< 5,53,69,67,15
797,female,group C,some high school,standard,completed,married,never,yes,1,school_bus,< 5,44,64,52,15
798,male,group C,high school,standard,none,married,sometimes,no,2,school_bus,< 5,61,51,49,15
800,male,group A,some high school,standard,completed,married,sometimes,yes,1,private,< 5,62,61,56,15
801,male,group D,high school,standard,none,single,regularly,yes,3,private,5 to 10,47,42,36,15
802,female,group C,bachelor's degree,standard,completed,single,regularly,no,2,school_bus,< 5,69,81,88,15
803,female,group D,master's degree,free/reduced,completed,divorced,sometimes,no,2,school_bus,5 to 10,62,66,73,15
804,female,group D,some high school,standard,none,married,sometimes,yes,0,school_bus,5 to 10,71,72,73,15
805,female,group B,some high school,standard,none,married,sometimes,yes,0,school_bus,5 to 10,77,89,90,15
806,male,group C,some college,free/reduced,none,single,sometimes,yes,0,NA,< 5,48,51,41,15
807,male,group C,associate's degree,free/reduced,completed,divorced,regularly,NA,1,school_bus,5 to 10,69,64,61,15
808,female,group E,associate's degree,free/reduced,none,married,sometimes,no,3,school_bus,> 10,56,54,54,15
809,male,group C,high school,free/reduced,none,married,never,yes,1,school_bus,> 10,71,68,61,15
